SentimentID,PostID,UserID,DateID,SentimentScore,SentimentCategory
788,788,1847,788,0.54,Negative
789,789,2424,789,0.98,Negative
790,790,4261,790,-0.83,Positive
791,791,1915,791,-0.32,Positive
792,792,1237,792,-0.24,Positive
793,793,4350,793,0.07,Positive
794,794,2111,794,-0.8,Negative
795,795,1084,795,-0.39,Neutral
796,796,4532,796,-0.85,Positive
797,797,1515,797,-0.05,Negative
798,798,3953,798,-0.49,Neutral
799,799,680,799,0.81,Positive
800,800,3267,800,0.95,Negative
801,801,2974,801,-0.63,Negative
802,802,874,802,-0.7,Positive
803,803,2484,803,-0.7,Positive
804,804,102,804,0.36,Positive
805,805,3499,805,0.51,Positive
806,806,1535,806,0.9,Negative
807,807,378,807,-0.37,Positive
808,808,2014,808,0.22,Positive
809,809,2267,809,-0.21,Neutral
810,810,1718,810,-0.62,Negative
811,811,3604,811,-0.91,Neutral
812,812,4229,812,-0.47,Neutral
813,813,2395,813,-0.35,Positive
814,814,4215,814,-0.23,Positive
815,815,3718,815,0.72,Neutral
816,816,1432,816,-0.76,Negative
817,817,288,817,-0.49,Neutral
818,818,4922,818,-0.9,Negative
819,819,3875,819,0.68,Negative
820,820,2560,820,0.28,Neutral
821,821,2386,821,-0.4,Neutral
822,822,3979,822,-0.95,Neutral
823,823,992,823,-0.41,Positive
824,824,2437,824,0.34,Positive
825,825,1299,825,0.17,Positive
826,826,2153,826,-0.79,Positive
827,827,1909,827,0.67,Positive
828,828,3309,828,-0.1,Positive
829,829,3673,829,0.97,Negative
830,830,162,830,0.49,Neutral
831,831,4095,831,0.43,Neutral
832,832,2195,832,-0.29,Neutral
833,833,3268,833,-0.59,Negative
834,834,204,834,0.66,Positive
835,835,986,835,0.18,Neutral
836,836,4673,836,0.6,Positive
837,837,1438,837,-0.01,Neutral
838,838,1586,838,-0.72,Neutral
839,839,2791,839,0.87,Negative
840,840,4322,840,0.84,Positive
841,841,2364,841,-0.79,Positive
842,842,4594,842,0.15,Positive
843,843,384,843,0.22,Neutral
844,844,2920,844,0.6,Neutral
845,845,2073,845,0.28,Neutral
846,846,1568,846,-0.95,Positive
847,847,1633,847,0.29,Positive
848,848,4208,848,0.68,Negative
849,849,1852,849,0.22,Negative
850,850,3652,850,0.1,Negative
851,851,4066,851,0.57,Negative
852,852,3354,852,-0.89,Negative
853,853,3887,853,0.79,Neutral
854,854,862,854,0.82,Negative
855,855,3218,855,-0.7,Neutral
856,856,4221,856,-0.26,Positive
857,857,2297,857,0.83,Positive
858,858,2849,858,-0.63,Positive
859,859,1930,859,0.06,Neutral
860,860,3780,860,-0.88,Positive
861,861,1196,861,0.29,Neutral
862,862,2848,862,-0.92,Negative
863,863,1129,863,-0.1,Neutral
864,864,1029,864,-0.9,Positive
865,865,939,865,0.38,Positive
866,866,259,866,-0.97,Positive
867,867,634,867,0.62,Positive
868,868,1779,868,-0.38,Negative
869,869,3819,869,-0.25,Negative
870,870,2385,870,-0.07,Neutral
871,871,4131,871,-0.74,Neutral
872,872,3088,872,-0.57,Negative
873,873,1717,873,0.71,Neutral
874,874,875,874,0.23,Negative
875,875,1729,875,0.85,Neutral
876,876,1255,876,0.4,Neutral
877,877,1715,877,-0.05,Positive
878,878,2649,878,0.07,Positive
879,879,1010,879,0.97,Negative
880,880,2124,880,-0.77,Neutral
881,881,90,881,-0.63,Negative
882,882,3781,882,-0.09,Negative
883,883,3782,883,-0.65,Negative
884,884,3940,884,0.51,Neutral
885,885,1161,885,0.51,Neutral
886,886,1124,886,0.28,Neutral
887,887,4965,887,0.83,Positive
888,888,4045,888,0.55,Negative
889,889,2950,889,-0.01,Neutral
890,890,3808,890,0.29,Negative
891,891,4579,891,-0.5,Negative
892,892,4473,892,-0.32,Neutral
893,893,1100,893,0.45,Neutral
894,894,4064,894,-0.7,Neutral
895,895,2335,895,-0.66,Positive
896,896,489,896,-0.58,Positive
897,897,3378,897,-0.62,Positive
898,898,1558,898,-0.73,Neutral
899,899,4336,899,0.79,Positive
900,900,1373,900,0.33,Positive
901,901,3821,901,-0.98,Positive
902,902,415,902,0.59,Neutral
903,903,4996,903,0.52,Neutral
904,904,3284,904,-0.59,Negative
905,905,3765,905,-0.7,Positive
906,906,3716,906,0.7,Positive
907,907,916,907,0.86,Negative
908,908,886,908,-0.2,Negative
909,909,3940,909,0.29,Negative
910,910,3837,910,0.74,Neutral
911,911,1784,911,-0.27,Negative
912,912,872,912,-0.81,Positive
913,913,4529,913,0.36,Positive
914,914,2285,914,-0.92,Neutral
915,915,1520,915,0.89,Negative
916,916,4567,916,0.64,Negative
917,917,1763,917,0.91,Negative
918,918,1611,918,0.46,Negative
919,919,2712,919,-0.96,Neutral
920,920,4852,920,0.56,Positive
921,921,692,921,-0.58,Neutral
922,922,3311,922,-0.1,Positive
923,923,4894,923,-0.28,Positive
924,924,729,924,0.79,Negative
925,925,3673,925,0.7,Positive
926,926,4919,926,0.52,Negative
927,927,971,927,0.88,Neutral
928,928,3362,928,0.86,Positive
929,929,3646,929,-0.28,Neutral
930,930,2580,930,0.27,Negative
931,931,1756,931,-0.96,Negative
932,932,4682,932,-0.68,Negative
933,933,3295,933,0.93,Negative
934,934,3529,934,-0.66,Negative
935,935,1424,935,-0.62,Positive
936,936,1562,936,-0.53,Neutral
937,937,4458,937,-0.6,Positive
938,938,4936,938,0.25,Neutral
939,939,1636,939,0.98,Neutral
940,940,1903,940,0.39,Negative
941,941,393,941,0.89,Positive
942,942,87,942,-0.28,Positive
943,943,1932,943,-0.01,Positive
944,944,1605,944,-0.96,Positive
945,945,3289,945,-0.63,Neutral
946,946,4579,946,0.85,Negative
947,947,3118,947,-0.84,Neutral
948,948,663,948,-0.91,Positive
949,949,344,949,-0.5,Negative
950,950,870,950,0.96,Positive
951,951,4713,951,-0.83,Positive
952,952,2864,952,-0.54,Positive
953,953,798,953,-0.46,Negative
954,954,226,954,0.67,Positive
955,955,265,955,0.47,Negative
956,956,2526,956,0.86,Neutral
957,957,841,957,-0.99,Positive
958,958,309,958,0.04,Neutral
959,959,4489,959,-0.39,Negative
960,960,1769,960,0.08,Positive
961,961,4355,961,-0.02,Negative
962,962,3754,962,-0.79,Neutral
963,963,1524,963,0.68,Negative
964,964,748,964,-0.78,Neutral
965,965,303,965,0.82,Neutral
966,966,4779,966,0.68,Positive
967,967,1215,967,-0.74,Neutral
968,968,1196,968,0.46,Neutral
969,969,730,969,-0.8,Positive
970,970,4464,970,-0.71,Negative
971,971,184,971,-0.84,Neutral
972,972,3146,972,-0.81,Negative
973,973,1853,973,-0.48,Positive
974,974,1846,974,0.84,Neutral
975,975,1925,975,0.38,Neutral
976,976,2584,976,-0.45,Positive
977,977,3960,977,-0.11,Positive
978,978,3773,978,-0.96,Neutral
979,979,2205,979,0.18,Positive
980,980,1753,980,-0.13,Negative
981,981,517,981,-0.79,Negative
982,982,1072,982,-0.35,Negative
983,983,1457,983,0.3,Negative
984,984,670,984,0.31,Neutral
985,985,1603,985,-0.87,Positive
986,986,3496,986,0.21,Neutral
987,987,3234,987,0.69,Positive
988,988,3537,988,-0.01,Positive
989,989,333,989,0.86,Negative
990,990,3906,990,-0.66,Negative
991,991,4013,991,-0.86,Neutral
992,992,4725,992,0.07,Negative
993,993,1179,993,-0.14,Positive
994,994,566,994,-0.26,Neutral
995,995,1329,995,0.28,Negative
996,996,2132,996,0.2,Neutral
997,997,4580,997,0.82,Neutral
998,998,1967,998,-0.74,Negative
999,999,2984,999,0.88,Negative
1000,1000,523,1000,-0.45,Positive
1001,1001,4430,1001,-0.62,Negative
1002,1002,4316,1002,0.66,Neutral
1003,1003,871,1003,-0.53,Positive
1004,1004,4506,1004,-0.22,Neutral
1005,1005,853,1005,-0.61,Negative
1006,1006,3847,1006,-0.52,Positive
1007,1007,4293,1007,-0.29,Positive
1008,1008,1701,1008,-0.65,Negative
1009,1009,4606,1009,0.91,Neutral
1010,1010,603,1010,-0.66,Negative
1011,1011,2443,1011,0.04,Positive
1012,1012,4634,1012,-0.03,Neutral
1013,1013,2212,1013,0.69,Negative
1014,1014,1357,1014,-0.22,Neutral
1015,1015,3432,1015,0.12,Negative
1016,1016,4698,1016,0.82,Negative
1017,1017,2127,1017,0.85,Negative
1018,1018,3365,1018,0.2,Negative
1019,1019,83,1019,-0.59,Negative
1020,1020,2297,1020,0.64,Positive
1021,1021,377,1021,-0.86,Positive
1022,1022,3056,1022,-0.36,Neutral
1023,1023,527,1023,-0.66,Negative
1024,1024,1951,1024,0.19,Positive
1025,1025,4904,1025,-0.17,Neutral
1026,1026,3676,1026,0.34,Positive
1027,1027,1969,1027,-0.55,Positive
1028,1028,1088,1028,0.52,Neutral
1029,1029,4357,1029,0.15,Negative
1030,1030,4074,1030,-0.12,Negative
1031,1031,2649,1031,-0.02,Neutral
1032,1032,1415,1032,0.45,Neutral
1033,1033,3905,1033,0.77,Negative
1034,1034,4963,1034,0.95,Negative
1035,1035,1015,1035,-0.55,Negative
1036,1036,1076,1036,-0.64,Positive
1037,1037,2772,1037,0.07,Positive
1038,1038,3312,1038,0.78,Positive
1039,1039,684,1039,-0.36,Neutral
1040,1040,4740,1040,-0.93,Negative
1041,1041,2242,1041,0.85,Negative
1042,1042,1462,1042,0.41,Negative
1043,1043,1560,1043,0.95,Negative
1044,1044,871,1044,0.67,Positive
1045,1045,2153,1045,0.32,Neutral
1046,1046,2937,1046,0.98,Negative
1047,1047,2456,1047,-0.25,Negative
1048,1048,4083,1048,0.84,Positive
1049,1049,1122,1049,-0.02,Neutral
1050,1050,1319,1050,-0.57,Negative
1051,1051,278,1051,-0.21,Negative
1052,1052,2919,1052,-0.56,Neutral
1053,1053,3487,1053,-0.09,Negative
1054,1054,1906,1054,-0.37,Negative
1055,1055,376,1055,-0.98,Negative
1056,1056,2856,1056,-0.9,Negative
1057,1057,1461,1057,0.89,Negative
1058,1058,2122,1058,0.16,Negative
1059,1059,4366,1059,0.1,Negative
1060,1060,792,1060,0.04,Positive
1061,1061,4450,1061,0.33,Positive
1062,1062,3687,1062,-0.61,Negative
1063,1063,2808,1063,-0.14,Negative
1064,1064,4565,1064,-0.67,Positive
1065,1065,3651,1065,0.14,Positive
1066,1066,3499,1066,0.29,Positive
1067,1067,3997,1067,-0.4,Negative
1068,1068,3111,1068,-0.73,Negative
1069,1069,2893,1069,-0.87,Positive
1070,1070,583,1070,0.05,Neutral
1071,1071,3316,1071,-0.58,Positive
1072,1072,1168,1072,0.38,Negative
1073,1073,3665,1073,0.68,Negative
1074,1074,3361,1074,-0.79,Positive
1075,1075,3969,1075,-0.19,Positive
1076,1076,990,1076,-0.98,Neutral
1077,1077,4585,1077,-0.18,Neutral
1078,1078,3096,1078,-0.62,Negative
1079,1079,1324,1079,0.69,Positive
1080,1080,2383,1080,-0.19,Neutral
1081,1081,1156,1081,-0.21,Positive
1082,1082,62,1082,0.13,Neutral
1083,1083,4898,1083,0.29,Negative
1084,1084,1433,1084,0.21,Positive
1085,1085,734,1085,-0.72,Positive
1086,1086,470,1086,0.97,Positive
1087,1087,857,1087,0.41,Positive
1088,1088,3794,1088,-0.83,Positive
1089,1089,4019,1089,0.39,Positive
1090,1090,1905,1090,-0.66,Neutral
1091,1091,3344,1091,-0.01,Positive
1092,1092,4007,1092,0.73,Neutral
1093,1093,889,1093,0.61,Negative
1094,1094,3865,1094,-0.15,Neutral
1095,1095,4838,1095,0.06,Negative
1096,1096,4288,1096,0.24,Neutral
1097,1097,4956,1097,-0.93,Negative
1098,1098,3928,1098,0.82,Neutral
1099,1099,1294,1099,0.63,Positive
1100,1100,3580,1100,0.13,Negative
1101,1101,4694,1101,-0.8,Positive
1102,1102,3340,1102,0.39,Neutral
1103,1103,748,1103,0.09,Negative
1104,1104,1915,1104,-0.74,Neutral
1105,1105,2113,1105,0.59,Neutral
1106,1106,3749,1106,0.81,Neutral
1107,1107,2421,1107,-0.95,Negative
1108,1108,4474,1108,-0.03,Neutral
1109,1109,4123,1109,0.38,Neutral
1110,1110,280,1110,-0.63,Negative
1111,1111,4503,1111,0.67,Neutral
1112,1112,3407,1112,0.79,Neutral
1113,1113,2994,1113,0.07,Neutral
1114,1114,1623,1114,0.35,Neutral
1115,1115,1114,1115,0.58,Positive
1116,1116,1608,1116,-0.89,Positive
1117,1117,4580,1117,0.84,Positive
1118,1118,3338,1118,-0.03,Neutral
1119,1119,1377,1119,0.76,Neutral
1120,1120,430,1120,-0.47,Positive
1121,1121,997,1121,-0.18,Positive
1122,1122,3911,1122,0.46,Neutral
1123,1123,3651,1123,0.51,Neutral
1124,1124,106,1124,-0.38,Negative
1125,1125,2616,1125,0.54,Neutral
1126,1126,295,1126,0.94,Negative
1127,1127,3508,1127,0.13,Negative
1128,1128,4116,1128,-0.83,Negative
1129,1129,715,1129,0.64,Positive
1130,1130,766,1130,0.11,Negative
1131,1131,3646,1131,0.42,Positive
1132,1132,3091,1132,-0.62,Positive
1133,1133,949,1133,-0.77,Negative
1134,1134,3911,1134,-0.53,Negative
1135,1135,3847,1135,-0.4,Negative
1136,1136,3694,1136,0.76,Neutral
1137,1137,4704,1137,0.97,Positive
1138,1138,2617,1138,-0.5,Negative
1139,1139,3191,1139,-0.8,Neutral
1140,1140,3403,1140,-0.24,Positive
1141,1141,2579,1141,0.48,Neutral
1142,1142,4632,1142,0.01,Negative
1143,1143,151,1143,0.47,Neutral
1144,1144,1273,1144,-0.71,Neutral
1145,1145,2755,1145,0.2,Negative
1146,1146,666,1146,-0.94,Neutral
1147,1147,2919,1147,-0.7,Negative
1148,1148,4463,1148,0.88,Negative
1149,1149,419,1149,0.41,Neutral
1150,1150,3467,1150,0.2,Neutral
1151,1151,1850,1151,-0.98,Negative
1152,1152,1025,1152,-0.25,Positive
1153,1153,4218,1153,0.39,Positive
1154,1154,1036,1154,0.99,Neutral
1155,1155,1817,1155,0.23,Negative
1156,1156,1061,1156,-0.11,Neutral
1157,1157,338,1157,0.15,Positive
1158,1158,4301,1158,0.46,Negative
1159,1159,1899,1159,0.92,Neutral
1160,1160,3389,1160,0.63,Negative
1161,1161,2433,1161,-0.53,Neutral
1162,1162,10,1162,0.64,Negative
1163,1163,4076,1163,-0.82,Negative
1164,1164,3935,1164,-0.31,Negative
1165,1165,2119,1165,-0.17,Neutral
1166,1166,1617,1166,0.21,Positive
1167,1167,4694,1167,0.39,Positive
1168,1168,116,1168,-0.84,Positive
1169,1169,2236,1169,0.48,Negative
1170,1170,2128,1170,-0.03,Negative
1171,1171,2463,1171,-0.96,Positive
1172,1172,2060,1172,0.82,Neutral
1173,1173,2793,1173,-0.75,Negative
1174,1174,3404,1174,-0.46,Neutral
1175,1175,3520,1175,-0.87,Negative
1176,1176,249,1176,-0.84,Positive
1177,1177,2654,1177,0.79,Negative
1178,1178,4843,1178,0.25,Negative
1179,1179,3901,1179,0.14,Positive
1180,1180,350,1180,-0.28,Negative
1181,1181,2157,1181,0.17,Negative
1182,1182,4676,1182,0.6,Negative
1183,1183,2902,1183,0.24,Negative
1184,1184,2435,1184,-0.52,Positive
1185,1185,4581,1185,0.26,Neutral
1186,1186,2700,1186,-0.78,Neutral
1187,1187,2708,1187,0.84,Negative
1188,1188,3724,1188,-0.1,Negative
1189,1189,3898,1189,-0.31,Negative
1190,1190,1049,1190,0.25,Neutral
1191,1191,1210,1191,0.11,Neutral
1192,1192,2010,1192,-0.17,Negative
1193,1193,624,1193,-0.6,Negative
1194,1194,3171,1194,-0.5,Positive
1195,1195,3734,1195,0.9,Negative
1196,1196,3086,1196,-0.12,Neutral
1197,1197,558,1197,0.37,Positive
1198,1198,3005,1198,-0.69,Negative
1199,1199,2926,1199,-0.63,Positive
1200,1200,1847,1200,-0.91,Negative
1201,1201,4834,1201,-0.48,Positive
1202,1202,434,1202,-0.42,Negative
1203,1203,2928,1203,0.15,Negative
1204,1204,1190,1204,-0.23,Negative
1205,1205,2193,1205,0.25,Negative
1206,1206,3918,1206,-0.14,Positive
1207,1207,2654,1207,-0.19,Positive
1208,1208,463,1208,-0.29,Negative
1209,1209,3587,1209,-0.23,Neutral
1210,1210,342,1210,-0.68,Negative
1211,1211,3477,1211,-0.85,Neutral
1212,1212,4676,1212,0.39,Negative
1213,1213,2497,1213,-0.9,Neutral
1214,1214,2376,1214,-0.55,Neutral
1215,1215,680,1215,-0.46,Positive
1216,1216,2675,1216,-0.37,Neutral
1217,1217,835,1217,0.63,Negative
1218,1218,857,1218,0.3,Negative
1219,1219,2021,1219,-0.28,Neutral
1220,1220,3671,1220,0.83,Neutral
1221,1221,1192,1221,0.56,Neutral
1222,1222,4848,1222,-0.82,Neutral
1223,1223,208,1223,0.97,Positive
1224,1224,223,1224,0.25,Neutral
1225,1225,825,1225,-0.91,Negative
1226,1226,314,1226,-0.36,Negative
1227,1227,3750,1227,-0.44,Negative
1228,1228,3037,1228,-0.52,Positive
1229,1229,1265,1229,-0.69,Negative
1230,1230,996,1230,0.55,Negative
1231,1231,2792,1231,-0.29,Positive
1232,1232,1250,1232,0.2,Neutral
1233,1233,2829,1233,0.99,Negative
1234,1234,954,1234,0.36,Neutral
1235,1235,949,1235,0.71,Negative
1236,1236,2444,1236,0.37,Neutral
1237,1237,528,1237,-0.65,Negative
1238,1238,2332,1238,0.01,Positive
1239,1239,705,1239,-0.57,Negative
1240,1240,3716,1240,0.94,Neutral
1241,1241,2771,1241,-0.46,Negative
1242,1242,2744,1242,-0.43,Positive
1243,1243,270,1243,0.91,Neutral
1244,1244,3878,1244,0.29,Neutral
1245,1245,3290,1245,0.57,Positive
1246,1246,2127,1246,-0.52,Negative
1247,1247,2982,1247,-0.85,Positive
1248,1248,1259,1248,-0.4,Positive
1249,1249,3845,1249,0.0,Neutral
1250,1250,3615,1250,0.48,Neutral
1251,1251,4915,1251,0.14,Negative
1252,1252,3427,1252,-0.33,Positive
1253,1253,3094,1253,-0.46,Positive
1254,1254,1413,1254,0.11,Positive
1255,1255,1233,1255,-0.11,Positive
1256,1256,658,1256,-0.37,Neutral
1257,1257,2179,1257,-0.41,Neutral
1258,1258,1856,1258,-0.38,Neutral
1259,1259,4310,1259,-0.31,Negative
1260,1260,4036,1260,-0.13,Negative
1261,1261,3893,1261,0.31,Positive
1262,1262,3607,1262,0.98,Negative
1263,1263,3074,1263,0.33,Neutral
1264,1264,2600,1264,0.2,Positive
1265,1265,2398,1265,-0.8,Neutral
1266,1266,2095,1266,0.26,Neutral
1267,1267,724,1267,0.36,Neutral
1268,1268,154,1268,-0.44,Negative
1269,1269,3533,1269,-0.3,Neutral
1270,1270,4222,1270,-0.88,Positive
1271,1271,1932,1271,0.12,Negative
1272,1272,3260,1272,0.73,Negative
1273,1273,2836,1273,0.99,Negative
1274,1274,1612,1274,-0.51,Negative
1275,1275,2393,1275,-0.57,Negative
1276,1276,1585,1276,-0.39,Neutral
1277,1277,1362,1277,0.42,Positive
1278,1278,3968,1278,-0.99,Neutral
1279,1279,395,1279,0.04,Neutral
1280,1280,2285,1280,0.44,Negative
1281,1281,4018,1281,-0.88,Negative
1282,1282,4655,1282,-0.19,Positive
1283,1283,4879,1283,0.33,Negative
1284,1284,2598,1284,-0.91,Positive
1285,1285,4763,1285,-0.22,Neutral
1286,1286,1657,1286,0.89,Negative
1287,1287,3810,1287,-0.72,Neutral
1288,1288,1442,1288,-0.45,Negative
1289,1289,48,1289,-0.08,Positive
1290,1290,775,1290,0.51,Positive
1291,1291,2657,1291,-0.35,Positive
1292,1292,2067,1292,0.09,Neutral
1293,1293,4180,1293,0.57,Negative
1294,1294,4625,1294,-0.47,Positive
1295,1295,531,1295,0.38,Neutral
1296,1296,3991,1296,0.34,Neutral
1297,1297,3979,1297,0.82,Positive
1298,1298,1626,1298,0.18,Neutral
1299,1299,589,1299,-0.96,Neutral
1300,1300,2507,1300,0.36,Positive
1301,1301,2160,1301,-0.11,Positive
1302,1302,1852,1302,-0.54,Negative
1303,1303,145,1303,0.87,Positive
1304,1304,1255,1304,0.3,Positive
1305,1305,2231,1305,0.92,Negative
1306,1306,4383,1306,0.31,Neutral
1307,1307,2352,1307,0.88,Negative
1308,1308,2894,1308,-0.21,Neutral
1309,1309,4307,1309,0.86,Positive
1310,1310,3410,1310,-0.04,Negative
1311,1311,386,1311,-0.06,Negative
1312,1312,3859,1312,0.64,Neutral
1313,1313,2864,1313,0.68,Positive
1314,1314,21,1314,-0.79,Positive
1315,1315,2588,1315,-0.51,Neutral
1316,1316,3393,1316,0.75,Positive
1317,1317,550,1317,0.15,Negative
1318,1318,1474,1318,-0.42,Positive
1319,1319,638,1319,-0.75,Positive
1320,1320,3518,1320,-0.86,Negative
1321,1321,2731,1321,0.97,Positive
1322,1322,543,1322,0.13,Neutral
1323,1323,4087,1323,0.21,Positive
1324,1324,3313,1324,0.33,Positive
1325,1325,2920,1325,0.44,Neutral
1326,1326,2182,1326,0.61,Neutral
1327,1327,2241,1327,0.89,Neutral
1328,1328,4848,1328,0.43,Positive
1329,1329,3926,1329,-0.56,Neutral
1330,1330,3435,1330,0.59,Positive
1331,1331,268,1331,0.41,Positive
1332,1332,3327,1332,-0.32,Neutral
1333,1333,838,1333,0.03,Negative
1334,1334,4105,1334,-0.53,Negative
1335,1335,938,1335,-0.31,Negative
1336,1336,1988,1336,0.38,Neutral
1337,1337,3636,1337,-0.77,Positive
1338,1338,4958,1338,-0.05,Negative
1339,1339,4314,1339,-1.0,Positive
1340,1340,2719,1340,-0.68,Negative
1341,1341,1178,1341,-0.78,Neutral
1342,1342,52,1342,-0.64,Negative
1343,1343,2450,1343,0.5,Negative
1344,1344,76,1344,0.44,Negative
1345,1345,4333,1345,-0.71,Neutral
1346,1346,1401,1346,0.11,Positive
1347,1347,918,1347,0.52,Negative
1348,1348,2238,1348,-0.8,Neutral
1349,1349,4749,1349,0.99,Positive
1350,1350,508,1350,-0.62,Positive
1351,1351,1558,1351,0.92,Positive
1352,1352,1218,1352,-0.14,Neutral
1353,1353,939,1353,0.03,Neutral
1354,1354,981,1354,0.15,Negative
1355,1355,3795,1355,-0.09,Neutral
1356,1356,2436,1356,0.2,Negative
1357,1357,4271,1357,-0.97,Neutral
1358,1358,2776,1358,0.37,Neutral
1359,1359,3520,1359,-0.38,Neutral
1360,1360,3719,1360,0.47,Positive
1361,1361,233,1361,0.56,Negative
1362,1362,474,1362,-0.08,Positive
1363,1363,3075,1363,0.13,Neutral
1364,1364,2287,1364,-0.1,Neutral
1365,1365,2922,1365,-0.13,Positive
1366,1366,1947,1366,0.33,Neutral
1367,1367,3581,1367,-0.8,Negative
1368,1368,1113,1368,-0.09,Negative
1369,1369,4368,1369,-0.79,Negative
1370,1370,2410,1370,-0.97,Neutral
1371,1371,3671,1371,-0.44,Negative
1372,1372,2202,1372,-0.96,Negative
1373,1373,29,1373,-0.92,Negative
1374,1374,3579,1374,0.84,Negative
1375,1375,4486,1375,0.27,Negative
1376,1376,4338,1376,0.26,Neutral
1377,1377,3118,1377,0.86,Positive
1378,1378,952,1378,-0.06,Positive
1379,1379,1079,1379,-0.19,Negative
1380,1380,3489,1380,-0.05,Positive
1381,1381,4837,1381,-0.1,Negative
1382,1382,4539,1382,0.81,Positive
1383,1383,980,1383,0.49,Neutral
